time,open,high,low,close,Volume
1742594400,2.2811,2.2839,2.2522,2.2531,2418513.3489999999
1742596200,2.253,2.2556,2.2301,2.2447,5444491.4574999996
1742598000,2.2446,2.2563,2.233,2.2539,1482770.0663999999
1742599800,2.2538,2.2541,2.2429,2.2524,1140189.2914
1742601600,2.2523,2.2592,2.2436,2.2473,1636529.3255
1742603400,2.2474,2.2616,2.243,2.2583,2080275.6191
1742605200,2.2584,2.2697,2.2544,2.2565,2037795.9036999999
1742607000,2.2565,2.2566,2.2362,2.237,1752531.6253
1742608800,2.2369,2.2492,2.2322,2.2486,1382870.2239000001
1742610600,2.2487,2.2536,2.2436,2.2462,929048.9071
1742612400,2.2462,2.2523,2.2398,2.2478,740452.5293000001
1742614200,2.2479,2.2616,2.2456,2.2525,1294638.3624
1742616000,2.2526,2.2588,2.2467,2.2543,1163415.9302000001
1742617800,2.2543,2.2624,2.2543,2.2613,854613.0665
1742619600,2.2613,2.2673,2.2564,2.259,1425518.5676
1742621400,2.2592,2.2654,2.2552,2.2641,918506.7004
1742623200,2.264,2.2727,2.2625,2.264,1169085.2065000001
1742625000,2.2641,2.2664,2.2574,2.2621,1045147.6639
1742626800,2.262,2.2673,2.2616,2.2657,601078.4751
1742628600,2.2658,2.273,2.2569,2.2595,2979223.5526999999
1742630400,2.2596,2.2631,2.2569,2.2589,641373.0251
1742632200,2.2591,2.2668,2.254,2.2628,654814.1575
1742634000,2.2627,2.283,2.2627,2.2785,1789079.7919999999
1742635800,2.2785,2.2948,2.2783,2.2788,4014630.2535999999
1742637600,2.2789,2.2811,2.2716,2.2725,1682578.1831
1742639400,2.2724,2.3113,2.2716,2.2959,3190896.5959999999
1742641200,2.2961,2.2994,2.2782,2.289,2043856.1862999999
1742643000,2.289,2.2902,2.2762,2.2825,737044.3288
1742644800,2.2826,2.2912,2.2755,2.2887,1115097.1268
1742646600,2.289,2.2896,2.278,2.2852,677423.2977999999
1742648400,2.2852,2.2964,2.2821,2.2871,1471327.1768
1742650200,2.2871,2.2921,2.2768,2.289,891029.6625
1742652000,2.2889,2.2898,2.272,2.273,1238224.1103999999
1742653800,2.273,2.2733,2.2608,2.264,1945861.8103
1742655600,2.264,2.274,2.2622,2.2734,1306725.2194999999
1742657400,2.2734,2.2978,2.2712,2.2952,2325555.8536
1742659200,2.2951,2.2994,2.2858,2.2975,2308612.2744999998
1742661000,2.2976,2.3021,2.2893,2.2919,1237144.7065000001
1742662800,2.2919,2.296,2.2852,2.2899,1177486.1433000001
1742664600,2.2899,2.2943,2.2845,2.29,576939.6977
1742666400,2.29,2.3018,2.2893,2.2927,779167.3119
1742668200,2.2925,2.3029,2.2898,2.2974,528010.2290000001
1742670000,2.2978,2.2996,2.2845,2.2929,1393722.3149000001
1742671800,2.2929,2.2987,2.2887,2.2915,573984.2822
1742673600,2.2914,2.2978,2.2835,2.2937,10121073.2217999995
1742675400,2.2938,2.2984,2.2763,2.278,1302085.8598
1742677200,2.278,2.2823,2.2673,2.2733,2046388.2967999999
1742679000,2.2733,2.2801,2.2682,2.2722,1048099.9025
1742680800,2.2721,2.283,2.2696,2.2756,768593.1082
1742682600,2.2758,2.2795,2.2641,2.2649,786744.5231
1742684400,2.265,2.265,2.2489,2.2587,2158948.8007999999
1742686200,2.2589,2.2648,2.2494,2.2637,962459.7381
1742688000,2.2635,2.2724,2.2586,2.2693,1457740.7577
1742689800,2.2695,2.2779,2.2602,2.2622,1003374.8393
1742691600,2.2618,2.2712,2.255,2.265,882433.603
1742693400,2.2649,2.2711,2.2593,2.2681,705480.7966999999
1742695200,2.2679,2.2722,2.2584,2.2653,818980.3207
1742697000,2.2654,2.272,2.2587,2.2608,1921181.3736
1742698800,2.2609,2.2703,2.2561,2.2676,1083286.4611
1742700600,2.2677,2.2783,2.2642,2.2779,1197833.0744
1742702400,2.278,2.2802,2.2615,2.263,1052706.5523999999
1742704200,2.263,2.2667,2.2539,2.2576,1089471.7716999999
1742706000,2.2576,2.2607,2.2431,2.2457,2214344.6464999998
1742707800,2.2458,2.2576,2.2412,2.256,1280785.8163000001
1742709600,2.256,2.2561,2.2458,2.249,1074660.3748000001
1742711400,2.249,2.26,2.2477,2.2589,765883.9080000001
1742713200,2.2588,2.2621,2.2553,2.2596,627224.9246
1742715000,2.2598,2.2759,2.2581,2.2641,2307558.5501999999
1742716800,2.2642,2.2698,2.2603,2.2642,1126337.6296000001
1742718600,2.2639,2.2686,2.2611,2.2618,738834.2117
1742720400,2.2619,2.2683,2.256,2.26,1940875.8248999999
1742722200,2.2601,2.2713,2.2601,2.2676,997216.211
1742724000,2.2676,2.2799,2.2648,2.2751,1489380.6269
1742725800,2.2751,2.2876,2.2751,2.2797,1809356.4151000001
1742727600,2.2796,2.3013,2.2796,2.294,3321074.8884999999
1742729400,2.294,2.2947,2.2736,2.2801,1498956.9393
1742731200,2.2801,2.2853,2.2613,2.2726,2847100.3681999999
1742733000,2.2725,2.2778,2.2666,2.2686,718351.5348
1742734800,2.2685,2.2786,2.2557,2.2763,2070063.4981
1742736600,2.2763,2.2862,2.2702,2.2854,1294835.5958
1742738400,2.2854,2.2931,2.2642,2.2692,2113409.6776000001
1742740200,2.2692,2.2797,2.2633,2.2637,1435015.7150999999
1742742000,2.2638,2.2786,2.2638,2.269,725602.1819
1742743800,2.2689,2.2792,2.2659,2.2776,1061273.871
1742745600,2.2777,2.2822,2.2688,2.2767,870232.7973
1742747400,2.2769,2.2778,2.2575,2.2594,1518402.5808999999
1742749200,2.2592,2.2707,2.2564,2.2569,993196.9835
1742751000,2.2569,2.2574,2.2407,2.2538,3139879.4761999999
1742752800,2.2538,2.2541,2.238,2.2427,1323231.8946
1742754600,2.2429,2.2592,2.2429,2.2541,758489.5696
1742756400,2.254,2.26,2.2508,2.2511,442217.0113
1742758200,2.2511,2.2632,2.2482,2.2574,985986.2354
1742760000,2.2574,2.26,2.2533,2.26,781114.3278
1742761800,2.2601,2.2648,2.2435,2.2441,1199300.4856
1742763600,2.244,2.2494,2.2344,2.2488,2028668.6884000001
1742765400,2.2486,2.2598,2.2481,2.2574,683496.0404000001
1742767200,2.2575,2.276,2.255,2.2688,1516416.3755000001
1742769000,2.2688,2.2735,2.2587,2.2674,782303.0808999999
1742770800,2.2676,2.2789,2.2676,2.2786,893795.6436
1742772600,2.2785,2.2933,2.2764,2.2926,1984888.4316
1742774400,2.2927,2.3103,2.2788,2.3099,2879206.7050999999
1742776200,2.31,2.3199,2.2868,2.2897,4035770.0373
1742778000,2.2892,2.2917,2.2705,2.2744,2476078.9537
1742779800,2.2745,2.2839,2.26,2.2636,1646061.4349
1742781600,2.2636,2.2768,2.26,2.2711,1072594.4382
1742783400,2.2712,2.2849,2.2679,2.2819,958747.7
1742785200,2.2818,2.3287,2.2815,2.321,5284439.4572999999
1742787000,2.3211,2.3308,2.315,2.3298,3520311.9265000001
1742788800,2.3299,2.3621,2.3299,2.3582,8370357.3890000004
1742790600,2.3583,2.376,2.3525,2.3732,3214244.8132000002
1742792400,2.3733,2.385,2.3589,2.363,4721699.9062000001
1742794200,2.3631,2.3721,2.3548,2.3585,2674226.7848999999
1742796000,2.3584,2.3907,2.3584,2.3776,4378175.5790999997
1742797800,2.3777,2.3819,2.3675,2.3782,2451463.1716999998
1742799600,2.3781,2.3863,2.3577,2.3626,3157423.2592000002
1742801400,2.3627,2.3798,2.3568,2.366,3617553.7817000002
1742803200,2.3658,2.3856,2.3654,2.385,2067493.2250000001
1742805000,2.3854,2.3974,2.3775,2.3888,2152070.4358999999
1742806800,2.3888,2.3959,2.3813,2.3858,2388339.4004000002
1742808600,2.3859,2.391,2.3815,2.3891,1231971.6507000001
1742810400,2.389,2.4037,2.3876,2.4006,2047086.9487999999
1742812200,2.4005,2.4193,2.3991,2.4178,3219746.1759000001
1742814000,2.4177,2.4192,2.3956,2.4005,2266549.5173999998
1742815800,2.4004,2.4211,2.3971,2.4084,2926523.2459
1742817600,2.4086,2.412,2.3883,2.3921,4679111.4856000002
1742819400,2.3921,2.3979,2.3852,2.3876,1914791.2683000001
1742821200,2.3874,2.3946,2.374,2.3921,3785730.7349
1742823000,2.3922,2.431,2.39,2.4214,5493040.4214000003
1742824800,2.4217,2.4512,2.4169,2.4276,8327561.2751000002
1742826600,2.4276,2.4291,2.4014,2.4039,3895798.0578000001
1742828400,2.4041,2.4283,2.3929,2.4183,4795303.7799000004
1742830200,2.4184,2.4307,2.4113,2.4291,2225924.7631999999
1742832000,2.4292,2.4392,2.4161,2.4229,4313887.7477000002
1742833800,2.4229,2.4374,2.4173,2.4312,3022802.4212000002
1742835600,2.4311,2.4417,2.4244,2.4403,1983866.0219000001
1742837400,2.4398,2.4426,2.4275,2.4369,2453194.8051999998
1742839200,2.437,2.4378,2.4227,2.4317,1610229.5233
1742841000,2.4315,2.4453,2.4239,2.438,3378530.6554999999
1742842800,2.4382,2.4434,2.4292,2.4366,1427133.8931
1742844600,2.4366,2.4415,2.4293,2.4363,1524889.9578
1742846400,2.4363,2.4473,2.4346,2.4382,1215589.3681999999
1742848200,2.4381,2.4449,2.4131,2.4172,2443501.4533000002
1742850000,2.4173,2.4216,2.4038,2.4203,2432815.4397
1742851800,2.4203,2.4251,2.4039,2.4074,1106791.6961000001
1742853600,2.4074,2.4149,2.3911,2.3961,1702362.0599
1742855400,2.3959,2.4026,2.3751,2.3854,3002783.5728000002
1742857200,2.3853,2.3873,2.3641,2.3727,3958653.0183999999
1742859000,2.3727,2.3976,2.3719,2.3972,2450526.0707999999
1742860800,2.3971,2.4323,2.3864,2.4194,8356960.3902000003
1742862600,2.419,2.4349,2.412,2.4189,2608113.5852999999
1742864400,2.4189,2.421,2.3983,2.3995,1787263.6497
1742866200,2.3994,2.3995,2.3821,2.3898,2962490.4416
1742868000,2.3899,2.395,2.378,2.3921,2087629.9140000001
1742869800,2.3921,2.3965,2.3784,2.3814,1391800.4452
1742871600,2.3814,2.3875,2.3439,2.3548,4806756.1299999999
1742873400,2.3547,2.3584,2.3356,2.3431,3568420.6480999999
1742875200,2.3431,2.3543,2.3338,2.3409,2227382.0802000002
1742877000,2.3411,2.3498,2.3367,2.3488,1476582.6839999999
1742878800,2.3487,2.3599,2.3447,2.3586,1552595.2978999999
1742880600,2.3584,2.3691,2.3558,2.3564,2381305.0218000002
1742882400,2.3564,2.3689,2.3542,2.3614,1423507.4375
1742884200,2.3615,2.3678,2.3546,2.3612,1072235.6069
1742886000,2.3613,2.3714,2.3585,2.3595,1205248.6898000001
1742887800,2.3594,2.3594,2.3405,2.3426,2081791.3295
1742889600,2.3426,2.3602,2.3414,2.3573,1966112.3483
1742891400,2.3574,2.3677,2.356,2.365,1454865.9521000001
1742893200,2.3648,2.3831,2.3602,2.3826,1699717.5255
1742895000,2.3827,2.4173,2.3802,2.4047,5861606.5427000001
1742896800,2.4047,2.4118,2.3933,2.4065,2559981.6057000002
1742898600,2.4066,2.4286,2.4051,2.4126,2372968.2903999998
1742900400,2.4125,2.4182,2.4023,2.4154,2631139.0159
1742902200,2.4155,2.4236,2.4127,2.4134,1111055.8683
1742904000,2.4136,2.4163,2.3989,2.4128,2551661.9887999999
1742905800,2.413,2.4229,2.4049,2.4161,2478010.6919
1742907600,2.4162,2.4473,2.4129,2.4408,4161635.7300999998
1742909400,2.4406,2.4478,2.4026,2.4222,6880464.3679
1742911200,2.4219,2.4394,2.406,2.4327,4549061.8273999998
1742913000,2.4325,2.4614,2.4266,2.46,6075219.1056000004
1742914800,2.4601,2.481,2.4546,2.47,7317349.8553999998
1742916600,2.47,2.4835,2.4512,2.4618,3787298.4988000002
1742918400,2.4618,2.4788,2.4558,2.4579,3368813.645
1742920200,2.4578,2.4725,2.4408,2.4566,4678777.4851000002
1742922000,2.4568,2.4698,2.4474,2.4498,1573198.0615000001
1742923800,2.4496,2.4726,2.4471,2.4683,2680566.3018999998
1742925600,2.4682,2.476,2.4516,2.4588,1752150.2220999999
1742927400,2.4589,2.4599,2.4453,2.4479,1019973.6938
1742929200,2.4477,2.4607,2.4476,2.454,1007752.8245
1742931000,2.4539,2.4683,2.4504,2.4644,1118648.7242999999
1742932800,2.4643,2.4843,2.4593,2.4757,2509563.5565999998
1742934600,2.476,2.476,2.4507,2.4549,1516898.5734999999
1742936400,2.4546,2.4712,2.4539,2.4611,1026870.4807
1742938200,2.461,2.4644,2.4426,2.4465,788089.1794
1742940000,2.4465,2.4508,2.4331,2.4364,1844081.5086000001
1742941800,2.4365,2.4551,2.4304,2.4523,1376420.558
1742943600,2.4523,2.4527,2.4375,2.4445,839011.3581
1742945400,2.4446,2.4607,2.4405,2.4574,903402.8473
1742947200,2.4576,2.4739,2.4463,2.4738,1620197.0393000001
1742949000,2.4738,2.4962,2.4689,2.48,5140885.1572000002
1742950800,2.4798,2.4924,2.4761,2.4894,2010462.0371000001
1742952600,2.4895,2.4934,2.4806,2.4826,1566204.1139
1742954400,2.4826,2.4861,2.4643,2.4643,3001814.2450999999
1742956200,2.4642,2.4717,2.4481,2.4525,1931400.5460999999
1742958000,2.4526,2.4654,2.4476,2.4607,1651070.2679999999
1742959800,2.4604,2.4604,2.4392,2.4485,2588976.6486
1742961600,2.4487,2.4645,2.445,2.4645,1541877.8234999999
1742963400,2.4644,2.497,2.4642,2.494,3847726.6217
1742965200,2.4944,2.495,2.4742,2.4797,3233708.1453
1742967000,2.4798,2.5183,2.4776,2.5078,5849628.8033999996
1742968800,2.5079,2.5136,2.4974,2.5106,2099789.0435000001
1742970600,2.5107,2.532,2.5095,2.5257,5107187.1018000003
1742972400,2.5256,2.5417,2.5153,2.5384,3273395.9671
1742974200,2.5384,2.5562,2.5345,2.5536,5045659.8162000002
1742976000,2.5534,2.5593,2.5432,2.5583,4580727.7854000004
1742977800,2.5583,2.5682,2.5412,2.5466,4446724.4516000003
1742979600,2.5464,2.5631,2.5415,2.5571,2510943.9300000002
1742981400,2.5574,2.5645,2.5473,2.5524,1466624.1858999999
1742983200,2.5524,2.5895,2.5512,2.5862,5027577.9468
1742985000,2.5861,2.6246,2.583,2.6096,10810023.8300999999
1742986800,2.6098,2.6463,2.5983,2.6247,9467526.8825000003
1742988600,2.6247,2.6302,2.604,2.6168,9055114.4178999998
1742990400,2.6169,2.627,2.5854,2.5905,9134390.6122999992
1742992200,2.5904,2.6247,2.5823,2.616,5608493.7770999996
1742994000,2.6159,2.6255,2.6081,2.6125,4498579.0208999999
1742995800,2.6126,2.6538,2.5709,2.578,17304434.2936999984
1742997600,2.5776,2.6133,2.5519,2.565,13818563.7684000004
1742999400,2.5651,2.5953,2.5472,2.5819,7055383.4338999996
1743001200,2.582,2.5985,2.5614,2.5705,6172351.1140000001
1743003000,2.5707,2.5872,2.5528,2.5628,4022800.5408999999
1743004800,2.5625,2.6046,2.5505,2.6046,5120077.3668999998
1743006600,2.6045,2.6137,2.5819,2.5932,4809684.1014999999
1743008400,2.5928,2.5977,2.563,2.5708,3749673.4311000002
1743010200,2.5708,2.5787,2.5576,2.5699,2816511.7193
1743012000,2.5699,2.5894,2.5601,2.5694,4170895.1943000001
1743013800,2.5692,2.5741,2.532,2.5349,4952021.2052999996
1743015600,2.535,2.5504,2.5154,2.5413,7177943.5005000001
1743017400,2.5414,2.5878,2.5414,2.5806,4099574.0077999998
1743019200,2.5803,2.6119,2.5716,2.5946,6095867.1075999998
1743021000,2.5946,2.6444,2.5946,2.6104,7234796.5022999998
1743022800,2.6106,2.665,2.5968,2.6095,9628668.2291999999
1743024600,2.6093,2.6382,2.5752,2.6338,5555609.8717999998
1743026400,2.6339,2.6348,2.5921,2.5976,3815907.8583
1743028200,2.5975,2.6411,2.5974,2.636,3845552.7747
1743030000,2.6358,2.6373,2.6001,2.606,5482930.4989999998
1743031800,2.6059,2.6325,2.6051,2.6187,3047736.3988999999
1743033600,2.6188,2.6486,2.6064,2.6478,5031090.4811000004
1743035400,2.6476,2.6696,2.6368,2.66,7276020.5828999998
1743037200,2.6596,2.697,2.6542,2.6767,10839031.5382000003
1743039000,2.6767,2.6819,2.6458,2.6635,5306959.2737999996
1743040800,2.6635,2.6887,2.6573,2.6794,5117366.8991
1743042600,2.6795,2.6859,2.6595,2.6607,5127748.8755000001
1743044400,2.6606,2.6653,2.638,2.6481,5455026.7263000002
1743046200,2.6482,2.668,2.6413,2.6677,2464092.0422999999
1743048000,2.6677,2.67,2.6499,2.6693,2367931.6211999999
1743049800,2.6693,2.692,2.6623,2.6816,3166821.4449999998
1743051600,2.6815,2.6938,2.6738,2.6874,2937996.4105000002
1743053400,2.6874,2.6874,2.6608,2.663,2855934.2922999999
1743055200,2.6631,2.683,2.6564,2.6764,2782522.6549
1743057000,2.6765,2.7055,2.6709,2.7012,4902861.8131999997
1743058800,2.7011,2.7333,2.6836,2.7308,10848040.7164999992
1743060600,2.7308,2.768,2.7291,2.7464,15157943.1706000008
1743062400,2.7463,2.825,2.7281,2.813,24803720.7771000005
1743064200,2.813,2.8194,2.7621,2.7793,16908995.4404000007
1743066000,2.7793,2.7796,2.7449,2.7715,10846525.8331000004
1743067800,2.771,2.7909,2.7646,2.7778,7133201.4776999997
1743069600,2.778,2.7876,2.7416,2.7503,8424139.2887999993
1743071400,2.7502,2.7638,2.7313,2.7365,8636740.1625999995
1743073200,2.7366,2.7542,2.716,2.719,8719861.1404999997
1743075000,2.7192,2.732,2.7122,2.7245,7906327.7576000001
1743076800,2.7245,2.7282,2.698,2.7236,7560569.8344999999
1743078600,2.7233,2.7425,2.7086,2.7148,7271447.534
1743080400,2.7149,2.7269,2.6741,2.687,10411937.6436999999
1743082200,2.6872,2.7306,2.6624,2.7272,19536527.0579999983
1743084000,2.7273,2.7637,2.7042,2.7156,12648016.6163999997
1743085800,2.7151,2.7601,2.7113,2.7568,8514772.0359000005
1743087600,2.7569,2.7583,2.7284,2.7322,5120689.8274999997
1743089400,2.7324,2.7539,2.7041,2.7371,10943955.0418999996
1743091200,2.7369,2.7679,2.7214,2.7476,11151699.1201000009
1743093000,2.7473,2.759,2.7386,2.7472,3561489.9920000001
1743094800,2.747,2.7999,2.7422,2.78,9700733.2112000007
1743096600,2.78,2.7868,2.7577,2.7644,5360130.5837000003
1743098400,2.7645,2.7846,2.758,2.7678,4891782.9566000002
1743100200,2.7678,2.8043,2.7674,2.7808,6869986.6766999997
1743102000,2.7809,2.7845,2.7603,2.7666,3897084.4427
1743103800,2.7665,2.7734,2.7532,2.7664,2526696.7736999998
1743105600,2.7667,2.7816,2.7579,2.7753,2997093.6628999999
1743107400,2.7752,2.8017,2.7745,2.7856,4544750.7551999995
1743109200,2.7856,2.8042,2.77,2.7915,4500620.8650000002
1743111000,2.7916,2.8193,2.7867,2.8105,4527229.3645000001
1743112800,2.8104,2.8317,2.8,2.815,6199078.9382999996
1743114600,2.8152,2.8259,2.8011,2.8093,3615419.5265000002
1743116400,2.8096,2.8108,2.7963,2.8003,3239130.4125999999
1743118200,2.8002,2.8032,2.7783,2.7808,3258878.1307000001
1743120000,2.7808,2.7844,2.7551,2.761,6036725.7276999997
1743121800,2.7612,2.7996,2.7577,2.792,7712301.4504000004
1743123600,2.7921,2.7925,2.7734,2.78,3348739.6575000002
1743125400,2.7799,2.79,2.7568,2.7614,5585685.5351
1743127200,2.7613,2.7732,2.7501,2.759,3133754.2467
1743129000,2.7591,2.7725,2.7537,2.7676,2462784.0033
1743130800,2.7679,2.7694,2.7337,2.7456,6714848.5875000004
1743132600,2.7455,2.759,2.745,2.7538,2615018.7757999999
1743134400,2.7538,2.7657,2.73,2.7312,4981684.8239000002
1743136200,2.7313,2.7313,2.6847,2.7098,15898701.2217999995
1743138000,2.7096,2.7096,2.6767,2.6842,8513869.7149999999
1743139800,2.6841,2.6904,2.6512,2.6527,8868735.1082000006
1743141600,2.6527,2.694,2.6373,2.6808,10591950.8538000006
1743143400,2.6812,2.6826,2.6345,2.637,11210527.8987000007
1743145200,2.637,2.6473,2.6102,2.6156,8997006.0954
1743147000,2.6156,2.6229,2.5758,2.5841,13252669.7577999998
1743148800,2.584,2.6147,2.5722,2.5745,8637855.7895999998
1743150600,2.5745,2.6101,2.5685,2.6029,13928766.5678000003
1743152400,2.603,2.6047,2.5556,2.5637,13948686.8829999994
1743154200,2.5638,2.5786,2.5604,2.5635,6894102.9983999999
1743156000,2.5636,2.5745,2.5489,2.5689,4805639.0921999998
1743157800,2.5689,2.5704,2.5332,2.5379,8245300.3230999997
1743159600,2.538,2.5519,2.5188,2.547,12684426.0677000005
1743161400,2.5465,2.5707,2.5388,2.5541,7530059.3744000001
1743163200,2.554,2.5626,2.5302,2.5596,5731673.9126000004
1743165000,2.5596,2.5697,2.5188,2.5217,10506972.9608999994
1743166800,2.5217,2.5562,2.5193,2.536,7115486.5538999997
1743168600,2.536,2.5562,2.527,2.5408,6547369.8502000002
1743170400,2.541,2.5453,2.5235,2.5259,9990007.9604000002
1743172200,2.526,2.5448,2.5227,2.5399,5674714.5366000002
1743174000,2.5399,2.5657,2.5346,2.5391,6640422.8499999996
1743175800,2.5391,2.568,2.536,2.5519,4713498.5015000002
1743177600,2.5519,2.5727,2.5263,2.5289,5391106.5350000001
1743179400,2.5289,2.5421,2.5164,2.5309,3675179.5946999998
1743181200,2.5304,2.531,2.5032,2.5147,5515390.5464000003
1743183000,2.5147,2.5251,2.5033,2.5242,3863140.2308999998
1743184800,2.5242,2.543,2.5175,2.52,4098795.4142
1743186600,2.5197,2.5294,2.5141,2.5248,1719175.1795999999
1743188400,2.5247,2.5274,2.5092,2.5105,2609520.8451999999
1743190200,2.5107,2.5108,2.4822,2.4953,5525346.6092999997
1743192000,2.4954,2.5242,2.4938,2.5117,2873132.6488999999
1743193800,2.5117,2.5206,2.4824,2.4865,3421079.4649999999
1743195600,2.4865,2.4965,2.4702,2.4921,4497954.9286000002
1743197400,2.4922,2.5008,2.48,2.4912,1656773.8293999999
1743199200,2.4911,2.5263,2.4907,2.4951,4601518.8771000002
1743201000,2.4952,2.5202,2.4952,2.5193,2158828.8519000001
1743202800,2.5195,2.5195,2.4875,2.4999,2909936.7999
1743204600,2.4999,2.5132,2.4972,2.5051,1426184.0253999999
1743206400,2.5052,2.5271,2.4995,2.5165,2612080.6773000001
1743208200,2.5164,2.5289,2.51,2.5123,2199215.1838000002
1743210000,2.5124,2.5218,2.4885,2.4907,4049916.6069999998
1743211800,2.4906,2.5045,2.4822,2.4968,2707533.7781000002
1743213600,2.4967,2.5054,2.4778,2.4854,2739256.6571999998
1743215400,2.4854,2.4884,2.4536,2.4708,7836853.0119000003
1743217200,2.4707,2.5068,2.4691,2.4987,7191613.4359999998
1743219000,2.4988,2.5289,2.4988,2.5263,4013879.2281999998
1743220800,2.5262,2.5466,2.5208,2.5255,6227753.9769000001
1743222600,2.5255,2.5358,2.5166,2.5251,2747863.2985999999
1743224400,2.525,2.5288,2.4939,2.4972,3247020.0918000001
1743226200,2.4972,2.5068,2.4904,2.4963,1979439.8821
1743228000,2.4963,2.4984,2.4626,2.4725,4035705.4271999998
1743229800,2.4725,2.4857,2.4694,2.4747,3100582.5241
1743231600,2.475,2.4788,2.438,2.46,5413567.2137000002
1743233400,2.4602,2.465,2.4313,2.4365,3548539.5233999998
1743235200,2.4365,2.4576,2.4317,2.4464,2926385.5576999998
1743237000,2.4468,2.4632,2.4436,2.4473,2021142.3147
1743238800,2.4472,2.4495,2.4037,2.4076,6966415.3700000001
1743240600,2.4079,2.4145,2.3811,2.3994,9198095.7393999994
1743242400,2.3996,2.4017,2.3711,2.387,4022114.8851000001
1743244200,2.3872,2.3872,2.3581,2.3662,5462182.6114999996
1743246000,2.366,2.374,2.3143,2.3188,13035671.3593000006
1743247800,2.3187,2.3207,2.2794,2.3068,11890700.1221999992
1743249600,2.3069,2.3197,2.2936,2.3138,6964825.8450999996
1743251400,2.3136,2.3187,2.2916,2.2962,7276813.3070999999
1743253200,2.2961,2.3348,2.294,2.3275,10860701.0829000007
1743255000,2.3275,2.3449,2.3112,2.3446,7250791.8468000004
1743256800,2.3448,2.3449,2.2904,2.2985,7786087.6895000003
1743258600,2.2986,2.307,2.2863,2.2985,3286833.1630000002
1743260400,2.2988,2.3205,2.295,2.3048,4825264.6935000001
1743262200,2.3049,2.307,2.2902,2.2944,2310167.8196999999
1743264000,2.2945,2.3256,2.2922,2.3174,5191347.7390000001
1743265800,2.3173,2.3332,2.3008,2.3072,6521479.4757000003
1743267600,2.3069,2.3095,2.248,2.2852,13998301.9234999996
1743269400,2.2855,2.3103,2.2674,2.2825,8334505.1486999998
1743271200,2.282,2.2886,2.2709,2.2848,2089862.7679000001
1743273000,2.2848,2.2965,2.2703,2.2717,2562086.1368999998
1743274800,2.2719,2.2835,2.2625,2.2682,2109868.7803000002
1743276600,2.268,2.289,2.2626,2.289,1783975.8256000001
1743278400,2.2891,2.2893,2.2683,2.2828,1929998.5819999999
1743280200,2.283,2.2871,2.2583,2.2656,1780103.6898000001
1743282000,2.2653,2.2964,2.2649,2.287,2444727.4123999998
1743283800,2.2871,2.3022,2.2749,2.2948,1418893.3739
1743285600,2.295,2.3007,2.2818,2.2903,1344541.2737
1743287400,2.2904,2.2966,2.2745,2.2921,1995182.26
1743289200,2.2921,2.3076,2.2855,2.3044,2096511.7805000001
1743291000,2.3048,2.318,2.3048,2.3108,1723335.7953999999
1743292800,2.3109,2.3117,2.2906,2.2988,2701626.9459000002
1743294600,2.2986,2.3033,2.2787,2.2959,3291653.9010999999
1743296400,2.2957,2.319,2.2921,2.3047,3271382.6364000002
1743298200,2.3046,2.3256,2.2964,2.303,2945568.5717000002
1743300000,2.3032,2.3394,2.298,2.3382,5483097.8402000004
1743301800,2.338,2.3765,2.3295,2.368,10149303.0869999994
1743303600,2.3681,2.4293,2.3649,2.4205,16666017.8502999991
1743305400,2.4205,2.4343,2.3743,2.3777,15668209.0909000002
1743307200,2.3776,2.4236,2.3774,2.4149,5911940.6747000003
1743309000,2.4147,2.4399,2.4027,2.415,7268215.7214000002
1743310800,2.4149,2.4375,2.4093,2.4349,5854454.2942000004
1743312600,2.4352,2.4541,2.411,2.4176,7860527.5922999997
1743314400,2.4174,2.4218,2.377,2.378,7617423.7451999998
1743316200,2.3783,2.4188,2.378,2.4102,5826911.7236000001
1743318000,2.4102,2.416,2.395,2.3967,2868238.9608999998
1743319800,2.3966,2.4035,2.3861,2.4004,2744472.9127000002
1743321600,2.4005,2.417,2.3992,2.4157,3024169.1058
1743323400,2.4156,2.4427,2.4148,2.4403,5214593.3229
1743325200,2.4403,2.4446,2.4197,2.4284,3856853.7037999998
1743327000,2.4285,2.4337,2.3881,2.3993,6997653.4138000002
1743328800,2.3988,2.4113,2.3806,2.3864,5649766.5455
1743330600,2.3862,2.3913,2.3702,2.3789,5746155.8236999996
1743332400,2.3787,2.3963,2.3669,2.3724,4865398.6857000003
1743334200,2.3724,2.3799,2.3571,2.369,4919544.4840000002
1743336000,2.369,2.3789,2.3575,2.3777,3234143.6496000001
1743337800,2.378,2.3823,2.3608,2.3649,2929684.8525
1743339600,2.365,2.374,2.3525,2.3554,3617970.2903
1743341400,2.3552,2.357,2.322,2.3246,13615052.0879999995
1743343200,2.3246,2.3547,2.3076,2.3437,11406605.1765999999
1743345000,2.3434,2.3565,2.3408,2.3481,3387501.8838999998
1743346800,2.348,2.3666,2.3407,2.3549,4189895.6365999999
1743348600,2.355,2.3766,2.3519,2.3684,4405232.4183
1743350400,2.3682,2.377,2.3541,2.3544,3040515.8813
1743352200,2.3545,2.3567,2.3222,2.3338,8267318.5477999998
1743354000,2.3338,2.346,2.3132,2.3297,4369401.6036999999
1743355800,2.3298,2.3472,2.3252,2.3381,2935697.9750999999
1743357600,2.338,2.3614,2.3377,2.3597,3648255.7190999999
